AB,ACBX,ACD,ACTO,CA,COR_CBCF,COR_CE,COR_CMCS,F_AGA_CEMS,F_EUPH_PLU,F_FUN_CECF,F_FUN_CMR,F_MER_CEMS,F_MER_PLE_PLOC,F_SC_ALC,F_SC_NEP,F_SC_XEN,F_SID_COS_PSA,G_ACA_MIC_HOM,G_AST,G_DIP,G_ECH_CB,G_ECH_OTH,G_GAL,G_GON_ALV_BER,G_HEL,G_HYD_CB,G_HYD_OTH,G_ISO_CSE,G_LEP,G_LOB_AUST,G_MER,G_MIL,G_MON,G_MYC,G_OXY_ECL_ECY,G_PAC,G_PEC,G_POC,G_POR_B,G_POR_CECS,G_POR_M,G_SER,G_STY,G_TUB_HET,G_TUR_DUN,IN,MA_BROWN,MA_GREEN,MA_OTH,MA_RED,OT,S_POR_RUS,SC_GORG_LIKE,SC_OTH,SC_OTH_E,SP,TA,ZOA
3.0,0.0,0.0,1.0,5.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,11.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.5,7.0,0.0,0.0,0.0,3.0,3.5,42.5,1.0
3.58974359,0.0,0.0,0.0,1.025641026,0.0,1.025641026,0.512820513,0.0,0.0,0.0,0.512820513,0.512820513,0.0,10.76923077,3.076923077,0.0,0.512820513,0.0,0.0,4.615384615,0.0,0.0,0.512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512820513,0.0,0.0,0.0,1.538461538,0.0,0.512820513,0.0,0.512820513,0.0,0.0,0.512820513,6.153846154,0.0,3.076923077,0.0,2.564102564,0.0,0.512820513,2.051282051,55.38461538,0.0
3.5,0.0,0.0,0.5,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,8.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.5,0.0,3.0,0.0,0.0,3.5,40.0,0.0
12.57142857,0.0,0.0,0.0,0.0,0.0,0.571428571,0.0,0.0,0.0,0.0,1.142857143,0.571428571,0.0,8.571428571,1.714285714,0.0,0.0,0.0,0.0,0.0,1.714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.0,0.0,0.0,0.0,0.571428571,0.571428571,0.0,5.714285714,0.0,0.571428571,0.0,1.142857143,0.0,0.0,0.0,2.857142857,0.0,1.714285714,0.0,3.428571429,0.0,0.0,2.857142857,52.57142857,0.571428571
0.507614213,0.0,0.0,0.0,10.65989848,0.0,0.507614213,0.507614213,0.0,0.0,0.0,0.0,0.507614213,0.0,12.69035533,0.0,0.0,0.0,0.0,0.0,1.015228426,0.0,0.0,0.0,0.507614213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.060913706,0.507614213,1.52284264,2.030456853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.121827411,2.030456853,4.060913706,0.0,2.030456853,0.0,0.0,2.538071066,46.1928934,0.0
17.61658031,0.0,0.0,0.0,4.663212435,0.0,2.590673575,0.518134715,0.0,0.0,0.0,0.518134715,1.03626943,0.0,11.91709845,0.518134715,0.0,0.0,0.0,0.518134715,2.590673575,0.0,1.03626943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10880829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10880829,0.0,0.0,1.03626943,0.0,1.554404145,0.0,0.0,0.0,0.0,0.0,12.95336788,0.0,1.554404145,0.0,0.518134715,0.0,0.518134715,3.10880829,29.01554404,0.0
4.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.5,0.0,0.0,0.0,1.5,0.0,0.0,0.5,5.0,0.0,2.0,0.0,0.0,0.5,0.0,1.5,44.0,0.0
0.0,0.0,0.0,0.0,10.88082902,0.0,3.626943005,1.03626943,0.0,0.0,0.0,0.518134715,0.0,1.03626943,12.43523316,2.590673575,0.0,0.0,0.0,0.0,1.03626943,0.0,1.03626943,0.0,1.03626943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03626943,0.0,0.0,0.0,0.0,0.518134715,0.518134715,0.518134715,3.626943005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3626943,0.518134715,5.18134715,0.0,1.03626943,0.0,0.0,6.735751295,34.71502591,0.0
1.025641026,0.0,0.0,0.0,3.076923077,0.0,0.512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.79487179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025641026,0.0,0.0,0.0,0.512820513,0.0,1.538461538,0.0,0.0,0.512820513,1.025641026,0.512820513,0.0,0.0,0.0,0.0,0.0,1.025641026,0.0,8.717948718,0.0,0.0,0.512820513,0.0,1.538461538,46.66666667,0.0
0.0,0.0,0.0,0.0,15.73604061,0.507614213,4.568527919,0.507614213,1.52284264,0.0,0.0,0.507614213,4.060913706,1.015228426,5.583756345,0.0,0.0,0.0,0.0,0.0,1.015228426,0.507614213,0.0,0.507614213,0.507614213,0.0,0.0,0.0,0.0,0.0,0.0,0.507614213,0.0,0.0,0.0,0.0,0.0,0.0,1.52284264,1.015228426,0.0,4.568527919,0.0,0.0,0.0,0.0,0.0,0.0,0.507614213,7.614213198,1.52284264,2.538071066,2.538071066,0.507614213,0.0,0.0,4.060913706,36.54822335,0.0
1.005025126,0.0,0.502512563,0.0,1.507537688,0.502512563,2.512562814,0.0,0.0,0.0,0.0,0.0,0.0,1.005025126,13.5678392,2.512562814,0.0,0.0,0.0,0.0,9.547738693,0.0,1.507537688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.502512563,0.0,0.0,0.0,0.0,1.005025126,0.502512563,0.0,1.005025126,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,22.11055276,0.0,7.537688442,0.0,0.502512563,0.0,2.512562814,4.020100503,25.12562814,0.0
18.5,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,1.0,0.0,1.5,1.5,0.5,1.5,0.0,0.0
7.035175879,0.0,0.0,0.0,4.522613065,0.0,1.507537688,1.005025126,0.0,0.0,0.0,0.0,1.507537688,0.0,24.12060302,1.507537688,0.0,0.0,0.0,0.0,3.015075377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7638191,0.0,0.0,0.0,0.0,0.0,0.0,2.512562814,0.0,0.0
0.0,0.0,0.0,0.0,1.554404145,0.0,0.0,0.518134715,0.0,0.0,0.0,0.0,0.0,0.0,22.79792746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.626943005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07253886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.590673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699481865,0.0,12.43523316,0.0,0.0,1.03626943,0.0,0.518134715,46.63212435,0.518134715
22.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,0.0,0.5,0.0,1.0,0.0,0.0,1.5,0.0,0.5
1.507537688,0.0,0.0,0.0,1.005025126,0.0,3.51758794,1.005025126,0.0,0.0,0.502512563,0.502512563,1.005025126,0.0,5.025125628,0.502512563,0.0,0.0,0.0,0.0,1.507537688,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,1.005025126,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,70.35175879,0.0,2.512562814,0.0,0.502512563,0.0,0.0,7.035175879,0.0,0.502512563
5.527638191,0.0,0.0,0.0,2.512562814,0.0,1.507537688,0.0,0.0,0.0,0.0,0.0,1.005025126,1.507537688,11.05527638,3.015075377,0.0,0.0,0.0,0.0,2.512562814,0.0,0.0,0.502512563,0.502512563,0.0,0.0,0.0,0.0,0.0,4.522613065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.010050251,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,10.55276382,0.0,8.542713568,0.0,0.502512563,0.502512563,0.0,3.015075377,38.19095477,2.010050251
9.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,8.5,2.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0
8.542713568,0.0,0.0,0.0,3.015075377,0.0,1.005025126,1.507537688,0.0,0.0,0.0,0.502512563,0.502512563,0.0,10.05025126,3.51758794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.502512563,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,1.005025126,5.025125628,0.0,1.005025126,0.0,0.502512563,0.0,0.0,0.0,57.78894472,0.0,0.0,0.0,2.512562814,0.0,0.0,1.507537688,0.0,0.0
0.0,0.0,0.0,0.0,2.030456853,0.507614213,2.030456853,0.0,0.0,0.0,0.0,0.0,1.015228426,0.0,19.79695431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507614213,1.015228426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015228426,0.0,0.0,0.0,0.0,0.0,2.538071066,0.0,0.0,2.030456853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015228426,0.0,7.614213198,0.0,0.507614213,0.507614213,0.507614213,1.015228426,55.32994924,1.015228426
24.5,0.0,0.0,0.0,6.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,12.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.5,0.0,0.5,0.0,0.0,1.5,0.0,0.0
1.507537688,0.0,0.502512563,0.0,5.527638191,0.0,3.015075377,1.507537688,0.0,0.0,0.0,0.502512563,1.005025126,0.0,18.09045226,0.0,0.0,0.0,0.0,0.0,4.020100503,0.0,1.507537688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005025126,0.0,0.0,0.0,0.0,3.51758794,2.512562814,1.507537688,4.020100503,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,43.2160804,0.0,1.005025126,0.0,0.0,0.0,0.0,5.527638191,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5,0.0,0.0,0.0,0.5,1.0,0.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.5,0.0,1.0,0.0,63.0,0.0
1.5,0.0,0.0,0.0,8.5,0.0,5.5,0.5,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0.0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0
2.564102564,1.025641026,0.0,0.0,6.153846154,0.512820513,4.102564103,3.58974359,1.025641026,0.0,0.0,0.0,3.58974359,0.512820513,12.30769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512820513,0.512820513,0.0,0.0,0.0,0.0,0.0,0.0,1.025641026,2.564102564,1.025641026,0.0,0.0,0.0,0.0,0.0,2.051282051,1.025641026,0.0,7.179487179,2.051282051,0.0,0.0,0.0,0.0,0.0,0.0,41.53846154,0.0,3.076923077,0.0,0.0,0.0,0.0,2.051282051,0.0,0.0
4.0,0.0,0.0,0.0,5.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,19.0,1.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.0,4.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0
3.076923077,0.0,0.0,0.0,1.538461538,0.0,1.538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153846154,0.0,0.0,0.0,0.0,0.0,4.615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538461538,0.0,0.0,0.0,3.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538461538,0.0,1.538461538,0.0,0.0,3.076923077,72.30769231,0.0
8.717948718,0.512820513,0.0,0.0,5.128205128,0.0,0.0,0.512820513,0.0,0.0,0.0,0.0,0.0,0.0,14.35897436,3.58974359,0.0,0.0,0.0,0.0,4.615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564102564,0.0,0.0,1.538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025641026,0.0,1.025641026,0.0,0.0,3.076923077,0.0,0.512820513,52.82051282,0.0
0.490196078,0.0,0.0,0.980392157,2.941176471,0.0,0.980392157,0.0,0.0,0.0,0.0,0.0,0.980392157,0.0,12.74509804,0.490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431372549,0.0,0.0,0.0,0.0,0.0,0.490196078,0.0,0.980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980392157,3.431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.470588235,0.0,1.470588235,0.0,0.0,0.0,0.0,0.0,68.1372549,0.0
19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0,64.0,0.5
3.58974359,0.512820513,0.0,0.512820513,4.615384615,0.0,0.512820513,0.0,0.512820513,0.0,0.0,1.538461538,0.512820513,0.0,9.743589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512820513,0.0,1.025641026,2.051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512820513,0.0,4.615384615,0.0,1.025641026,1.025641026,0.0,1.538461538,65.64102564,0.0
5.128205128,0.0,0.0,0.0,1.025641026,0.0,1.025641026,0.0,0.0,0.0,0.0,0.0,0.512820513,0.0,14.35897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102564103,0.0,0.0,0.0,0.0,0.0,1.025641026,0.0,0.0,0.0,0.512820513,0.0,0.0,0.0,1.538461538,0.512820513,0.0,6.666666667,0.0,0.512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512820513,0.0,0.0,0.0,0.0,1.025641026,61.02564103,0.512820513
3.80952381,0.0,0.0,0.0,10.47619048,0.0,0.476190476,0.0,0.0,0.0,0.0,0.476190476,2.380952381,0.952380952,10.0,1.904761905,0.0,0.0,0.0,0.0,0.952380952,0.476190476,0.476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952380952,0.0,2.380952381,0.476190476,0.0,0.0,0.0,0.0,1.904761905,0.0,0.0,6.19047619,0.0,2.857142857,0.0,0.476190476,0.0,0.0,0.0,15.71428571,0.0,1.904761905,0.0,0.0,0.0,0.0,0.476190476,33.80952381,0.476190476
12.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,9.5,2.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,30.5,0.0
2.285714286,0.0,0.0,0.0,1.714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714285714,2.285714286,14.28571429,2.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285714286,0.0,0.0,3.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714285714,0.0,0.571428571,0.0,0.571428571,1.714285714,0.0,1.714285714,62.85714286,0.0
14.94845361,0.0,0.0,0.515463918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.608247423,0.515463918,14.43298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515463918,0.515463918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546391753,0.0,0.0,1.546391753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.34020619,0.515463918
4.545454545,0.0,0.0,0.0,1.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505050505,0.0,16.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535353535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505050505,2.525252525,0.0,1.515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01010101,68.18181818,0.0
0.507614213,0.507614213,0.507614213,0.507614213,0.507614213,1.015228426,1.52284264,1.015228426,0.0,0.0,0.0,0.507614213,2.538071066,1.015228426,12.18274112,1.015228426,0.0,0.0,0.0,0.0,0.0,1.015228426,0.0,0.507614213,0.0,0.0,0.0,0.0,0.0,0.0,0.507614213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507614213,0.0,0.0,7.614213198,0.0,0.507614213,0.0,0.0,0.0,0.0,0.0,0.507614213,0.0,5.583756345,0.0,2.030456853,1.015228426,0.507614213,1.015228426,54.82233503,0.507614213
4.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,18.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,0.5,5.0,0.0,0.0,59.0,0.5
12.6984127,0.0,0.0,0.0,3.174603175,0.0,0.529100529,1.058201058,0.0,0.0,0.0,0.529100529,1.587301587,0.529100529,6.349206349,0.0,0.0,0.0,0.0,0.0,0.529100529,1.058201058,0.0,0.0,0.529100529,0.0,1.587301587,0.0,0.0,0.0,0.0,1.587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.529100529,0.0,1.587301587,6.349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058201058,0.0,3.174603175,0.0,0.529100529,6.878306878,0.0,0.0,48.14814815,0.0
1.515151515,0.0,0.0,0.0,2.525252525,0.0,0.505050505,0.0,0.505050505,0.0,0.0,0.0,1.515151515,0.0,18.68686869,2.525252525,1.515151515,0.0,0.0,0.0,8.585858586,0.0,2.525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01010101,0.0,1.01010101,0.505050505,0.0,0.0,0.0,0.0,1.515151515,0.0,0.0,3.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505050505,0.0,0.0,0.505050505,0.0,1.01010101,50.50505051,0.0
7.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.5,72.0,0.0
4.680851064,0.425531915,0.0,0.425531915,7.234042553,0.425531915,0.85106383,0.425531915,0.0,0.0,0.0,0.85106383,0.425531915,0.0,1.276595745,0.0,0.0,0.0,0.0,0.0,1.276595745,0.0,0.425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70212766,0.0,0.0,5.957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.978723404,0.0,2.553191489,7.234042553,0.0,2.553191489,57.87234043,0.425531915
0.497512438,0.0,0.995024876,0.497512438,2.487562189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995024876,0.0,20.89552239,0.995024876,0.0,0.0,0.0,0.0,0.0,0.0,0.497512438,0.0,2.487562189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497512438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94527363,0.0,1.990049751,0.0,0.0,0.0,0.0,0.995024876,53.23383085,0.497512438
9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,3.5,0.0,0.0,0.5,0.0,3.0,48.0,0.5
0.0,0.0,0.0,1.005025126,3.51758794,0.0,1.507537688,0.502512563,0.0,0.0,0.0,0.502512563,0.502512563,0.0,9.547738693,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.010050251,0.0,0.0,2.010050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51758794,0.0,4.522613065,0.0,3.015075377,1.507537688,0.502512563,4.522613065,60.30150754,0.502512563
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,74.5,1.0
3.015075377,0.0,0.0,0.502512563,4.020100503,0.0,0.0,0.502512563,0.0,0.0,0.0,0.502512563,2.010050251,1.005025126,7.035175879,2.010050251,0.0,0.0,0.0,0.0,1.507537688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,0.502512563,0.502512563,0.0,0.0,0.0,0.0,1.507537688,0.502512563,0.0,3.51758794,0.502512563,0.502512563,0.0,0.0,0.0,0.0,0.0,6.532663317,0.0,2.010050251,0.0,3.51758794,0.0,0.0,4.020100503,53.76884422,0.0
12.5,0.0,0.0,0.0,2.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,10.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,1.0,0.0,0.5,0.0,0.0,2.0,50.0,0.0
2.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,58.5,0.0
9.047619048,0.0,0.0,0.476190476,1.904761905,0.0,0.476190476,0.476190476,0.0,0.0,0.0,0.0,0.0,0.0,9.523809524,1.428571429,0.0,0.0,0.0,0.0,1.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476190476,0.0,0.476190476,0.476190476,0.0,0.0,0.0,0.952380952,0.0,0.0,0.0,0.952380952,0.0,4.761904762,0.0,0.952380952,0.476190476,0.0,0.476190476,65.23809524,0.0
1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,67.5,0.5
